title; price; sell_time; locate 
아이폰x 256GB A급 실버 55236;290,000;2일 전;서울특별시 송파구 방이2동
[핸드폰케이스] 아이폰 11pro max 카드수납케이스;7,000;2일 전;서울특별시 강동구 길동
아이폰13 프로 맥스 실버 S급 256GB;1,520,000;AD;서울특별시 서초구 서초3동
@한정 특가@ 아이폰SE 64G 로즈골드,골드;169,000;2일 전;서울특별시 광진구 화양동
아이폰11 정품 실리콘케이스 화이트색상팝니다.;35,000;2일 전;서울특별시 은평구 신사제1동
아이폰11 프로 실리콘 케이스 새거 팝니다;15,500;2일 전;서울특별시 마포구 아현동
아이폰 13 케이스 black heart club 15300->9000;9,000;2일 전;전국
아이폰13 프로 맥스 블루 S급 256GB;1,520,000;AD;서울특별시 서초구 서초3동
홍현희 제이슨 한정판 아이폰12미니 케이스;20,000;2일 전;울산광역시 중구 우정동
#특판가# 아이폰XS 64GB 골드   0119;249,000;2일 전;경기도 평택시 신장1동
아이폰8플러스 골드 64G 배터리91%;290,000;2일 전;경기도 안양시 만안구 안양1동
어프어프 아이폰 13 코비 버블 월드 젤리 케이스;6,000;2일 전;전국
아이폰13 프로 맥스 실버 S급 256GB;1,520,000;AD;서울특별시 서초구 서초3동
아이폰13프로 그래파이트 128G 미개봉 배송도 안온 새상품 팝니다;1,190,000;2일 전;서울특별시 동작구 사당제4동
SS급배터리100! 아이폰11프로맥스 256기가 74만원 [29966];740,000;2일 전;서울특별시 중구 광희동
SS급 배터리100! 아이폰11프로맥스 256기가 74만원 [29966];740,000;2일 전;서울특별시 광진구 자양제3동
@ 아이폰 7 블랙 32기가 배터리 100%;110,000;2일 전;서울특별시 강북구 미아동
아이폰13 프로 맥스 블루 S급 256GB;1,520,000;AD;서울특별시 서초구 서초3동
@아이폰8 블랙 64기가 배터리 100%;230,000;2일 전;서울특별시 강북구 미아동
아이폰12프로 애플 맥세이프 실리콘케이스;35,000;2일 전;인천광역시 남동구 논현1동
@아이폰8 블랙 64기가 배터리 100%;230,000;2일 전;서울특별시 강북구 번제1동
[S급] 아이폰13미니(A2628) 128GB 미드나이트 77만원;770,000;2일 전;충청북도 청주시 청원구 우암동
아이폰12 프로 맥스 골드 A급 256GB;1,020,000;AD;서울특별시 서초구 서초3동
아이폰8 투명케이스 택포 6500원;3,500;2일 전;광주광역시 북구 신안동
#할인# 아이폰12미니 128GB 화이트 ! 0207;469,000;2일 전;경기도 평택시 신장1동
[새상품] 아이폰13프로 케이스(3color);7,900;2일 전;경기도 하남시 덕풍3동
아이폰12 아이폰12pro 샤론6 정품 폰 케이스;10,000;2일 전;경상남도 창원시 성산구 가음정동
아이폰13 프로 그래파이트 S급 256GB;1,340,000;AD;서울특별시 서초구 서초3동
아이폰13PRO 1T 시에라블루 새제품;1,670,000;2일 전;경기도 성남시 중원구 상대원2동
정품] LuMee iPhone case  Selfie 케이스 판매;19,900;2일 전;경기도 평택시 팽성읍
메종케이스 (아이폰12mini ) 진품 x 새제품!;12,000;2일 전;전국
아이폰 11 레진 투명 폰케이스 나비 진주;2,000;2일 전;서울특별시 성동구 왕십리제2동
아이폰12 프로 맥스 그래파이트 A급 256GB;1,020,000;AD;서울특별시 서초구 서초3동
아이폰 X 64GB 86% KT정상해지 파손,찍힘 없는 기기 팝니다!;250,000;2일 전;경기도 파주시 운정1동
아이폰 12pro max 프로맥스 케이스 토끼케이스 팝니다;9,000;2일 전;전국
사용감 없는 진인디고 색상 아이폰 13 케이스 팝니다(엘라고);7,000;2일 전;전국
A급  아이폰12미니 128기가 화이트 판매합니다 부산중고폰 22370;530,000;2일 전;부산광역시 동구 범일제2동
아이폰12 프로 맥스 그래파이트 S급 256GB;1,050,000;AD;서울특별시 서초구 서초3동
아이폰xr 64기가 (2019년도 구매);285,000;2일 전;전국
아이폰 11 화이트 128기가 A++ 팔아요;440,000;2일 전;서울특별시 도봉구 쌍문제4동
써패스아이 컴팩트 아이폰 셀카렌즈;25,000;2일 전;전국
케이스티파이 베어브릭 아이폰13pro 블랙색상 삽니다;12,345;2일 전;부산광역시 해운대구 반여제1동
아이폰13 프로 맥스 그래파이트 S급 256GB;1,520,000;AD;서울특별시 서초구 서초3동
A급  아이폰12미니 128기가 화이트 판매합니다 부산중고폰 22370;530,000;2일 전;부산광역시 동구 범일제1동
A급  아이폰12미니 128기가 화이트 판매합니다 부산중고폰 22370;530,000;2일 전;부산광역시 동구 범일제2동
아이폰7 플러스 갈색 하트 그립톡 케이스;1,000;2일 전;경기도 남양주시 와부읍
베트멍 20fw 케이스   아이폰11pro max;95,000;2일 전;전국
*당일발송*아이폰8+ 최저가 판매;299,000;AD;서울특별시 광진구 화양동
아이폰 11 128G 퍼플 상태S급;430,000;2일 전;경상북도 경산시 하양읍
아이폰7 매트블랙 128G S급;130,000;2일 전;전국
아이폰12미니 128기가 화이트 팝니다;470,000;2일 전;경기도 안양시 만안구 안양1동
(미개봉)아이폰 13 프로 맥스 정품 가죽케이스;40,000;2일 전;경상남도 김해시 진영읍
*당일발송*아이폰11PRO 최저가 판매;509,000;AD;서울특별시 광진구 화양동
아이폰 자석 가죽카드지갑 맥세이프 카드포켓;5,000;2일 전;대구광역시 수성구 범어2동
아이폰XR 128기가 블랙 M296;300,000;2일 전;대전광역시 서구 둔산2동
아이폰7 매트블랙 급처합니다;190,000;2일 전;경상남도 양산시 하북면
아이폰XS 스페이스그레이 A급 64g;298,000;2일 전;서울특별시 관악구 중앙동
삼)아이폰 파손 폐폰 삽니다 7,8,X,11,12,프로;777,777;AD;경기도 성남시 중원구 성남동
(새 상품) 아이폰 12프로 반투명 케이스;3,000;2일 전;전국
풀박스] 아이폰12미니 A++급 125GB;550,000;2일 전;경상남도 사천시 사남면
아이폰11 128기가 퍼플 (배터리93%);500,000;2일 전;경기도 하남시 미사2동
아이폰11 128기가 그린(배터리90%);480,000;2일 전;경기도 하남시 미사2동
*당일발송*아이폰12 최저가판매;579,000;AD;서울특별시 광진구 화양동
아이폰 7 아이폰 8  CASETIFY 반도 케이스티파이케이스;5,000;2일 전;서울특별시 양천구 신정4동
아이폰 12프로 256기가 퍼시픽블루;830,000;2일 전;전국
블랙색상 아이폰XR 64기가 팝니다.;284,000;2일 전;부산광역시 남구 용호제4동
아이폰8 64기가 골드색상 팝니다;165,000;2일 전;서울특별시 성북구 동선동
*당일발송*아이폰12PROMAX 최저가 판매;959,000;AD;서울특별시 광진구 화양동
아이폰xr 128기가 블랙 S급;320,000;2일 전;서울특별시 중랑구 망우본동
아이폰 SE 1세대 하드 케이스 판매합니다;8,500;2일 전;경기도 여주시 중앙동
미개봉 케이스티파이 casetify 헬로키티 케이스 아이폰 11pro;65,000;2일 전;전국
아이폰12미니 화이트 64기가 85%;420,000;2일 전;전국
중고폰매입 아이폰.아이폰12.아이폰11.아이폰XS.아이폰XR.아이폰X;777,777;AD;서울특별시 금천구 가산동
메종드플뢰르 휴대폰 케이스 폰케이스 아이폰Xs;15,000;2일 전;서울특별시 강서구 등촌제1동
(새상품)아이폰 XS 폰케이스 판매합니다!!;17,000;2일 전;경기도 안양시 만안구 안양1동
아이폰 헬로키티 털 젖소무늬 폰케이스;25,900;2일 전;전국
케미 과일 데코 케이스(iPhone 7, 8, SE2);4,800;2일 전;부산광역시 동래구 사직제3동
아이폰13 프로 맥스 그래파이트 S급 256GB;1,520,000;AD;서울특별시 서초구 서초3동
아이폰13mini 올케어 세트 무료배송;9,900;2일 전;경기도 시흥시 정왕4동
아이폰13Pro 올케어 세트 무료배송;9,900;2일 전;경기도 시흥시 정왕4동
아이폰12 pro 파스텔 쉴드 케이스(보라색);5,000;2일 전;전국
아이폰12프로 128기가 블루 팝니다.;800,000;2일 전;서울특별시 용산구 한강로동
*당일발송*아이폰8+ 최저가 판매;299,000;AD;서울특별시 광진구 화양동
놀란뚱이 폰케이스(아이폰XR);9,900;2일 전;서울특별시 마포구 염리동
아이폰11 더나인몰 하드케이스;6,000;2일 전;전라남도 나주시 빛가람동
아이폰13   아이폰13pro 투명젤리범퍼카드케이스;5,000;2일 전;서울특별시 중구 회현동
풀박스 아이폰 12프로 512gb 퍼시픽블루;950,000;2일 전;경기도 고양시 일산동구 장항2동
*당일발송*아이폰11PRO 최저가 판매;509,000;AD;서울특별시 광진구 화양동
[구매글]아이폰 12 핸드폰케이스 삽니다 사요;연락요망;2일 전;전국
아이폰12미니 (A+급) 128GB 블루;460,000;2일 전;경기도 김포시 사우동
아이폰12 12프로 - 인스타 데코덴케이스 모음;23,000;2일 전;서울특별시 성북구 길음제1동
아이폰12프로 케이스 일괄판매 (가격내림);15,000;2일 전;전라북도 전주시 완산구 효자3동
삼)아이폰 파손 폐폰 삽니다 7,8,X,11,12,프로;777,777;AD;경기도 성남시 중원구 성남동
당일출고 아이폰XS 64GB 256GB 중고폰;270,000;2일 전;부산광역시 금정구 장전제3동
아이폰스마일테이프홀로그램투명젤리케이스;3,900;2일 전;서울특별시 동작구 흑석동
아이폰 13 프로맥스 그래파이트 256 미개봉 새제품;1,420,000;2일 전;서울특별시 송파구 잠실6동
아이폰 13pro 스그 256g 미개봉;1,380,000;2일 전;전국
*당일발송*아이폰12 최저가판매;579,000;AD;서울특별시 광진구 화양동
에어독 착 아이폰 맥 세이프 충전기;21,000;2일 전;충청남도 천안시 동남구 중앙동
아이폰 12미니 맥세이프케이스(애니메이션O);20,000;2일 전;전국
아이폰11 레드 128기가 *인생폰*;450,000;2일 전;대구광역시 남구 대명4동
아이폰 11 프로 맥스 512 + 애플케어 플러스;970,000;2일 전;인천광역시 연수구 송도3동
*당일발송*아이폰12PROMAX 최저가 판매;959,000;AD;서울특별시 광진구 화양동
아이폰12 12pro(프로) 하트그립톡케이스;8,000;2일 전;전국
(새제품)아이폰 12 프로 탱크 젤리 핸드폰 케이스;9,000;2일 전;서울특별시 양천구 신월6동
아이폰11프로맥스 강화유리 싸게 팝니다;5,000;2일 전;전국
(매입)아이폰12 시리즈 삽니다. 빠른매입가능;1,000,000;2일 전;전국
#특가# 아이폰12미니 128GB 블랙 [A급]   0208;469,000;AD;경기도 평택시 신장1동
(매입)아이폰11프로, 11프로맥스. 빠른 매입가능;1,000,000;2일 전;전국
(매입)아이폰7, 아이폰8, 아이폰X, 아이폰XR, 아이폰Xs max;1,000,000;2일 전;전국
아이폰SE2 64기가 화이트 A급 판매합니다)부산중고폰 4492;220,000;2일 전;부산광역시 연제구 연산제3동
아이폰6s+ 아이폰6s플러스16GB 급매 쿨거;57,000;2일 전;강원도 춘천시 강남동
중고폰매입 아이폰.아이폰12.아이폰11.아이폰XS.아이폰XR.아이폰X;777,777;AD;서울특별시 금천구 가산동
아이폰11 128기가 블랙 D088;490,000;2일 전;대전광역시 서구 둔산2동
아이폰XR 128기가 레드 M025;300,000;2일 전;대전광역시 서구 둔산2동
아이폰11프로 64기가 그린;530,000;2일 전;경기도 하남시 미사2동
아이폰7 레드 128g 풀박스 신품급;240,000;2일 전;서울특별시 마포구 망원제2동
중고폰매입 아이폰12.아이폰11.아이폰XS.아이폰XR.아이폰X.아이폰8;999,990;AD;서울특별시 금천구 가산동
미사용 아이폰 XR케이스 판매합니다;4,900;2일 전;강원도 강릉시 성덕동
아이폰13미니 핑크 128기가 SS급;760,000;2일 전;서울특별시 서초구 서초4동
아이폰13 스타라이트 128기가 SS급;900,000;2일 전;서울특별시 서초구 서초4동
화이트색상 아이폰8 64기가 팝니다.;186,000;2일 전;부산광역시 남구 용호제4동
[미개봉]아이폰XR 블루 128GB;595,000;AD;서울특별시 서초구 서초3동
아이폰se2 64GB 배86% 블랙 20만원 25%가능 최저가 인천;200,000;2일 전;인천광역시 계양구 작전2동
아이폰11프로 256GB 블랙 풀박스83% 깨끗한기기초특가판매;584,000;2일 전;경기도 부천시 심곡1동
아이폰12미니 블랙색상 128용량 배터리100% 초S급 판매해요;550,000;2일 전;전국
(무료배송)인천 아이폰X (A1901) 64GB 중고폰판매합니다*페이환영;240,000;2일 전;인천광역시 중구 동인천동
[미개봉]아이폰XR 코랄 128GB;595,000;AD;서울특별시 서초구 서초3동
가격내림 디자인스킨 아이폰12pro 케이스 카드케이스;13,000;2일 전;경상남도 진주시 가호동
아이폰 7.8.se2 폰케이스 판매해요;3,000;2일 전;전국
아이폰XS 케이스 팝니다! (하드,카드케이스 : 명화,곰돌이);12,000;2일 전;경기도 부천시 고강1동
C타입.아이폰 충전기 2.1A 굿;2,900;2일 전;서울특별시 강서구 방화제1동
*당일발송*아이폰6 최저가 판매;89,000;AD;서울특별시 광진구 화양동
아이폰12미니 256 화이트 판매합니당;550,000;2일 전;경기도 성남시 분당구 정자1동
아이폰13 핑크 512기가 자급제 미개봉;1,200,000;2일 전;서울특별시 노원구 상계5동
아이폰 13 프로맥스 그래파이트 128g S급;1,290,000;2일 전;인천광역시 남동구 간석2동
아이폰12pro 128기가 퍼시픽블루팝니다.;730,000;2일 전;대구광역시 달서구 송현1동
*당일발송*아이폰12미니 최저가 판매;459,000;AD;서울특별시 광진구 화양동
모어댄치즈 아이폰6 6s 폰케이스;8,000;2일 전;전국
아이폰13프로 128기가 그라파이트;1,120,000;2일 전;부산광역시 강서구 녹산동
아이폰se2 레드 128g 팝니다. 풀구성;300,000;2일 전;전국
아이폰12미니 64GB 87% 무잔상A급 초특가 판매합니다;394,000;2일 전;경기도 부천시 심곡1동
*당일발송*아이폰8 최저가 판매;159,000;AD;서울특별시 광진구 화양동
아이폰 SE 스그 64gb 배터리 성능 98%;220,000;2일 전;전국
중고폰매입 고장난 아이폰 모든 폰 삽니다.;55,550;2일 전;서울특별시 영등포구 도림동
아이폰11프로 구성품 새제품 판매합니다;48,000;2일 전;전국
가르송티미드 몽뭉이 케이스 아이폰12 아이폰12pro;9,000;2일 전;경기도 수원시 영통구 원천동
아이폰11 프로 그린 A급 256GB;590,000;AD;서울특별시 서초구 서초3동
케이스티파이 X 스타벅스 아이폰 프로OR미니 투명케이스;75,000;2일 전;서울특별시 동대문구 용신동
(미개봉 자급제) 아이폰12 미니 128G 블루;750,000;2일 전;경기도 화성시 동탄6동
(미개봉 자급제) 아이폰12 미니 256G 블루;890,000;2일 전;경기도 화성시 동탄6동
미개봉) 아이폰11프로 애플로고 실리콘케이스;5,000;2일 전;경기도 김포시 구래동
아이폰13 프로 실버 S급 256GB;1,340,000;AD;서울특별시 서초구 서초3동
아이폰 충전기 케이블 보호캡(새콤 달콤 과일);800;2일 전;부산광역시 사상구 괘법동
데이식스 원필케이스 필케이스 필젤리케이스 아이폰x,xs 케이스;15,000;2일 전;서울특별시 영등포구 대림제2동
